,blockchain,category,contract_address,decimals,from,time,to,token,value
429,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-10-22 00:00:00.000 UTC,0x42980e3e602178354e065723d9652bef79ae3673,syn-synapse,150000000000000000000000
430,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,200000000000000000000000
431,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-04-28 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,200000000000000000000000
432,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-03-20 00:00:00.000 UTC,0x0d745ad687f2b1e1941569f09f612f60ad4ad5bc,syn-synapse,70000000000000000000000
433,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-02-27 00:00:00.000 UTC,0xb3dad3c24a861b84fdf380b212662620627d4e15,syn-synapse,200000000000000000000
434,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-12-07 00:00:00.000 UTC,0x5f99880830fd4a6f3ff0c5371db57ddec57259e2,syn-synapse,150000000000000000000000
435,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0xd10ef2a513cee0db54e959ef16cac711470b62cf,syn-synapse,300000000000000000000000
436,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-03-28 00:00:00.000 UTC,0x450f82319f940936f1f4f253b468c3e6e566cdd5,syn-synapse,1000000000000000000
437,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-04-01 00:00:00.000 UTC,0x2d2c027e0d1a899a1965910dd272bcae1cd03c22,syn-synapse,4100000000000000000000
438,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-02-07 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,200000000000000000000000
439,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-03-28 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,200000000000000000000000
440,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x76750e4d709cfa3577b75e1fb04a827867e9e6bb,2022-02-24 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,1535088321772676502069779
441,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,2316605428
442,,in,0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,ageur-ageur,74097604315264198742
443,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-07-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,331498059134
444,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-07-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,1171496701
445,,in,0xb753428af26e81097e7fd17f40c88aaa3e04902c,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,sfi-saffronfinance,1400000000000000000
446,,in,0xb753428af26e81097e7fd17f40c88aaa3e04902c,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,sfi-saffronfinance,350000000000000000
447,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,9049955574
448,,in,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-11 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,30000000000000000000
449,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-03-09 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,52752567183
450,,in,0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,ageur-ageur,12000000000000000000
451,,in,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,60000000000000000000
452,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,5958482084
453,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-05-09 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,148455456303
454,,in,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,5250000000000000000000
455,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2021-11-12 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,21051829302
456,,in,0x070c0147884d7cf984afbc2eb6f3428a39b5e229,,0xb85a676965436e65f9b878c94cc4f5b53b96586e,2022-09-22 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,389636000000000000000000
457,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2021-11-15 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,550569664
458,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2021-11-25 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,4870087551
459,,in,0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,ageur-ageur,12000000000000000000
460,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,922803264
461,,in,0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,ageur-ageur,60000000000000000000
462,,in,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,573515823971351254841
463,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-05-10 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,60078553761
464,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,3533539763
465,ethereum,in,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,usdt-tether,59613481579
